cnty_fips,percent_inactive,percent_smoking,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,FIPS_x,NonVetsDisabilty,FIPS_y,VetsDisabilty
48391,19.5,17.4,39.1,9.2,4.2,38.4,48391,507.0,48391,50.0
48395,20.1,19.6,39.0,8.8,4.3,36.8,48395,1140.0,48395,215.0
48399,19.7,18.6,37.6,9.0,4.0,37.8,48399,759.0,48399,39.0
48403,20.0,20.6,47.8,12.2,5.5,43.6,48403,1127.0,48403,129.0
48405,20.4,22.7,47.8,11.8,5.9,42.2,48405,722.0,48405,117.0
48407,21.3,21.2,41.7,9.8,4.5,38.8,48407,2927.0,48407,169.0
48409,30.5,19.2,34.8,7.4,3.3,34.4,48409,5670.0,48409,558.0
48411,19.3,19.7,38.1,9.7,4.3,37.3,48411,400.0,48411,22.0
48413,19.3,17.1,34.3,8.4,3.7,35.9,48413,64.0,48413,0.0
48419,21.5,22.5,40.4,9.4,4.7,36.8,48419,1898.0,48419,82.0
48427,26.1,20.3,36.2,7.9,3.9,34.8,48427,4975.0,48427,160.0
48431,19.1,17.7,34.1,7.0,3.1,34.7,48431,42.0,48431,5.0
48435,19.0,16.1,35.4,8.2,3.5,36.9,48435,128.0,48435,5.0
48443,19.8,14.6,43.9,11.2,4.7,41.9,48443,120.0,48443,6.0
48451,19.4,15.8,31.3,6.6,2.9,32.9,48451,6517.0,48451,711.0
48453,16.6,12.4,23.6,4.5,2.1,29.8,48453,55858.0,48453,4348.0
48455,22.4,21.5,43.8,11.0,5.1,41.9,48455,1429.0,48455,180.0
48457,25.3,22.2,40.4,9.7,4.5,38.5,48457,1842.0,48457,129.0
48461,19.7,17.4,33.9,7.3,3.2,34.9,48461,180.0,48461,0.0
48463,19.3,16.9,34.1,7.9,3.6,35.0,48463,1758.0,48463,131.0
48465,20.2,17.1,34.6,7.3,3.4,34.5,48465,3172.0,48465,276.0
48469,24.6,17.0,34.9,7.3,3.4,33.9,48469,5756.0,48469,575.0
48471,24.6,20.1,33.5,6.9,3.4,32.1,48471,3416.0,48471,91.0
48473,28.1,16.3,31.4,5.8,2.8,30.6,48473,3059.0,48473,196.0
48475,19.5,18.5,33.2,7.0,3.2,34.1,48475,611.0,48475,4.0
48477,22.9,16.2,38.0,8.3,3.8,36.0,48477,1397.0,48477,159.0
48479,20.0,16.4,31.4,6.3,3.0,32.8,48479,14802.0,48479,1096.0
48481,26.6,18.3,38.5,8.2,4.0,35.1,48481,2754.0,48481,176.0
48489,19.6,19.1,36.0,7.7,3.6,34.8,48489,1220.0,48489,56.0
48491,20.0,12.7,28.4,5.0,2.3,33.1,48491,27154.0,48491,4259.0
48493,19.2,16.3,33.9,7.0,3.0,35.5,48493,2434.0,48493,472.0
48495,19.3,18.0,32.3,6.4,2.9,33.6,48495,297.0,48495,2.0
48505,19.0,18.5,35.7,8.2,3.9,35.7,48505,1160.0,48505,56.0
48507,19.2,18.8,37.9,8.6,4.1,36.0,48507,718.0,48507,19.0
5007,22.1,16.2,31.6,6.3,2.6,31.9,5007,12445.0,5007,1115.0
5033,27.2,22.6,39.5,8.8,3.9,38.9,5033,5536.0,5033,753.0
5047,22.2,23.4,42.1,10.1,4.5,42.1,5047,1984.0,5047,353.0
5057,28.6,21.8,42.8,9.3,4.8,38.1,5057,2074.0,5057,107.0
5061,24.0,21.5,42.3,9.5,4.6,38.4,5061,881.0,5061,25.0
5081,23.0,20.2,43.8,9.2,4.4,40.1,5081,977.0,5081,87.0
5083,28.7,22.5,42.4,9.7,4.3,40.8,5083,2471.0,5083,219.0
5087,24.8,24.2,41.1,9.8,4.3,39.8,5087,1564.0,5087,121.0
5091,28.4,21.7,41.6,8.6,4.2,39.0,5091,3928.0,5091,496.0
5113,23.4,22.3,44.6,11.0,4.9,42.6,5113,1980.0,5113,181.0
5127,21.8,23.1,43.6,10.4,4.6,41.8,5127,1135.0,5127,100.0
5131,28.5,20.6,39.3,8.2,3.7,38.1,5131,13415.0,5131,1351.0
5133,28.2,21.4,37.0,8.7,4.0,36.6,5133,1283.0,5133,30.0
5143,22.7,18.1,28.1,6.6,2.8,29.3,5143,14175.0,5143,1320.0
8001,22.4,14.7,23.3,5.0,2.4,27.0,8001,28730.0,8001,2521.0
8003,19.4,15.8,26.6,6.3,3.1,27.6,8003,1506.0,8003,136.0
8005,18.0,13.3,26.4,4.8,2.4,27.6,8005,31039.0,8005,2874.0
8009,23.2,17.7,35.5,9.5,4.6,34.9,8009,232.0,8009,8.0
8011,19.8,20.2,33.3,8.3,4.0,31.4,8011,393.0,8011,69.0
8013,11.1,10.7,21.3,4.9,2.2,27.6,8013,12279.0,8013,741.0
8014,12.7,10.8,22.6,4.5,2.0,27.5,8014,2143.0,8014,209.0
8015,15.8,14.4,31.6,7.4,3.4,34.2,8015,977.0,8015,117.0
8017,19.9,15.1,31.1,7.6,3.5,32.4,8017,88.0,8017,8.0
8019,19.2,12.5,29.3,6.1,2.7,32.2,8019,629.0,8019,9.0
8021,20.1,15.5,32.9,8.0,3.8,34.1,8021,662.0,8021,30.0
8023,18.9,15.6,37.8,10.1,4.9,36.8,8023,428.0,8023,29.0
8025,19.1,21.9,29.3,6.9,3.5,28.7,8025,663.0,8025,8.0
8027,20.1,13.0,35.5,8.7,3.8,37.5,8027,375.0,8027,83.0
8031,15.9,14.2,22.2,4.1,2.2,25.8,8031,34364.0,8031,2401.0
8035,10.2,9.4,23.2,4.3,2.0,31.3,8035,9875.0,8035,1381.0
8037,13.7,12.0,23.1,4.9,2.3,27.7,8037,1548.0,8037,286.0
8039,17.6,13.7,29.5,6.1,2.8,32.2,8039,877.0,8039,129.0
8041,17.6,14.7,26.7,4.8,2.4,30.0,8041,36981.0,8041,11488.0
8043,20.0,18.2,31.2,7.8,3.7,31.6,8043,2855.0,8043,427.0
8047,19.1,12.7,28.3,5.7,2.6,32.3,8047,315.0,8047,69.0
8049,18.2,13.9,28.0,6.2,2.8,31.4,8049,436.0,8049,42.0
8055,22.1,13.7,35.8,9.4,4.2,37.2,8055,569.0,8055,62.0
8057,19.4,15.1,31.6,7.7,3.5,34.2,8057,28.0,8057,0.0
8059,13.0,11.8,23.5,5.1,2.4,29.0,8059,26511.0,8059,2293.0
8061,18.4,16.6,34.1,8.9,4.2,34.2,8061,59.0,8061,12.0
8063,19.0,17.1,30.6,8.0,3.8,32.2,8063,547.0,8063,14.0
8065,17.0,14.2,25.7,5.3,2.5,29.2,8065,550.0,8065,138.0
8069,12.3,12.2,23.0,5.2,2.4,27.2,8069,15429.0,8069,1531.0
8071,19.8,15.5,33.7,8.4,4.0,33.2,8071,1653.0,8071,169.0
8073,20.2,19.2,29.5,7.3,3.5,30.6,8073,161.0,8073,23.0
8075,19.3,18.0,28.3,7.0,3.4,29.3,8075,1271.0,8075,254.0
8087,20.1,17.1,27.2,6.7,3.3,29.5,8087,1570.0,8087,87.0
8089,23.5,17.2,32.5,8.5,4.1,33.3,8089,1646.0,8089,135.0
8093,18.6,14.5,31.3,7.0,3.1,34.2,8093,723.0,8093,149.0
8095,19.7,15.8,32.0,8.3,3.9,33.0,8095,281.0,8095,28.0
8099,22.2,17.6,28.9,7.6,3.7,30.8,8099,1102.0,8099,62.0
8101,21.5,16.8,29.7,6.7,3.4,31.5,8101,14549.0,8101,2055.0
8105,20.1,14.9,29.6,7.7,3.6,31.8,8105,947.0,8105,38.0
8109,20.2,16.7,35.3,8.9,4.3,35.3,8109,395.0,8109,119.0
8115,20.4,16.4,34.9,9.6,4.5,35.9,8115,178.0,8115,48.0
8117,12.3,12.9,23.1,4.9,2.2,28.2,8117,1133.0,8117,32.0
8119,15.5,14.1,30.6,7.1,3.2,33.8,8119,1289.0,8119,405.0
8121,20.6,16.6,31.8,7.7,3.6,33.8,8121,165.0,8121,21.0
8123,19.8,14.0,25.3,5.3,2.5,28.8,8123,16288.0,8123,1327.0
8125,20.9,16.5,29.2,7.4,3.5,30.5,8125,382.0,8125,49.0
19001,21.5,16.8,37.0,8.2,3.7,36.6,19001,537.0,19001,34.0
19003,21.8,17.6,38.6,8.5,3.8,37.3,19003,199.0,19003,7.0
19009,21.5,16.9,38.2,8.7,3.9,36.8,19009,307.0,19009,18.0
19015,21.8,16.4,33.8,6.8,3.0,34.6,19015,1527.0,19015,108.0
19021,25.4,17.7,31.0,7.0,3.3,30.9,19021,782.0,19021,45.0
19025,27.2,16.7,37.5,8.2,3.6,35.2,19025,444.0,19025,94.0
19027,24.0,16.8,34.8,7.8,3.4,34.7,19027,1261.0,19027,79.0
19029,20.8,17.2,38.4,8.6,3.9,37.7,19029,838.0,19029,42.0
19035,19.6,16.2,38.9,8.5,3.8,36.0,19035,598.0,19035,12.0
19039,22.3,20.0,34.9,8.5,3.9,33.7,19039,767.0,19039,19.0
19041,21.2,15.6,34.7,7.7,3.4,35.2,19041,1156.0,19041,62.0
19047,28.8,18.1,32.4,8.0,3.7,33.0,19047,1089.0,19047,51.0
19049,18.7,12.7,25.6,4.7,2.1,29.4,19049,2963.0,19049,378.0
19053,23.9,16.8,34.6,7.8,3.6,34.2,19053,436.0,19053,33.0
19059,22.2,14.4,37.5,7.9,3.4,35.2,19059,993.0,19059,90.0
19063,24.7,15.9,35.9,7.7,3.4,33.9,19063,600.0,19063,38.0
19071,21.2,17.1,38.0,8.3,3.7,36.8,19071,414.0,19071,53.0
19073,22.7,16.6,36.7,8.0,3.6,36.3,19073,531.0,19073,80.0
19077,27.6,16.4,36.9,8.1,3.6,35.6,19077,384.0,19077,49.0
19079,23.9,15.5,34.8,7.4,3.2,35.1,19079,900.0,19079,25.0
19081,20.2,16.1,35.5,8.1,3.5,35.6,19081,676.0,19081,31.0
19085,24.3,17.5,36.1,7.5,3.4,36.2,19085,719.0,19085,91.0
19091,23.1,17.1,36.3,8.3,3.7,35.9,19091,713.0,19091,48.0
19093,22.4,17.3,34.7,8.2,3.6,35.7,19093,419.0,19093,19.0
19109,26.3,16.1,37.1,8.7,3.8,35.9,19109,950.0,19109,138.0
19119,25.5,16.7,33.0,7.2,3.2,32.5,19119,501.0,19119,17.0
19121,26.9,15.8,32.1,6.3,2.8,33.7,19121,649.0,19121,42.0
19129,20.2,15.8,33.9,7.1,3.1,34.5,19129,822.0,19129,170.0
19133,23.4,17.5,39.2,8.7,3.9,37.6,19133,571.0,19133,47.0
19137,22.8,18.4,37.9,8.4,3.8,35.7,19137,570.0,19137,61.0
19141,24.8,17.0,35.0,7.9,3.6,34.2,19141,1094.0,19141,93.0
19143,18.9,17.2,36.7,8.4,3.7,35.3,19143,328.0,19143,17.0
19145,24.5,17.9,36.0,7.9,3.6,35.3,19145,895.0,19145,92.0
19147,21.0,15.1,35.2,7.4,3.3,35.0,19147,559.0,19147,52.0
19149,24.2,15.9,33.6,7.0,3.1,32.6,19149,1256.0,19149,50.0
19151,26.5,17.8,38.6,9.0,4.0,36.6,19151,456.0,19151,42.0
19155,27.5,19.6,34.3,7.2,3.3,32.7,19155,6137.0,19155,475.0
19159,25.0,17.2,38.0,8.8,4.0,36.2,19159,188.0,19159,31.0
19161,21.6,17.1,38.3,8.6,3.8,35.3,19161,411.0,19161,32.0
19165,19.7,15.9,37.7,8.1,3.6,37.3,19165,600.0,19165,27.0
19167,23.9,13.8,30.2,5.9,2.6,30.9,19167,1288.0,19167,46.0
19173,22.3,16.7,37.2,8.1,3.6,35.7,19173,321.0,19173,36.0
19175,21.9,17.7,36.2,7.7,3.5,35.3,19175,997.0,19175,27.0
19187,21.7,18.4,33.6,7.5,3.4,32.1,19187,2318.0,19187,168.0
19189,22.7,15.5,35.3,7.5,3.3,33.8,19189,494.0,19189,74.0
19193,27.5,17.5,31.2,6.4,3.1,31.5,19193,6352.0,19193,529.0
19197,26.1,17.9,36.8,9.1,4.1,36.3,19197,732.0,19197,33.0
20001,29.0,19.9,37.8,8.5,3.8,36.4,20001,1225.0,20001,61.0
20003,22.2,19.6,40.1,8.8,3.9,37.0,20003,485.0,20003,4.0
20005,26.9,18.1,34.8,7.1,3.2,34.5,20005,1021.0,20005,122.0
20007,24.2,19.5,40.4,9.8,4.3,37.5,20007,357.0,20007,11.0
20009,24.7,19.0,37.2,8.3,3.8,36.2,20009,1960.0,20009,144.0
20011,22.2,19.3,37.2,8.5,3.9,36.7,20011,1030.0,20011,106.0
20013,26.7,20.2,38.4,8.7,3.9,37.2,20013,719.0,20013,27.0
20015,25.6,17.6,32.7,6.7,2.9,34.4,20015,3639.0,20015,537.0
20017,20.5,16.1,38.8,8.3,3.5,37.2,20017,146.0,20017,22.0
20019,22.3,21.7,43.2,11.1,5.1,39.5,20019,343.0,20019,17.0
20021,23.6,20.6,39.2,8.5,3.9,37.4,20021,2248.0,20021,142.0
20023,23.1,16.8,40.3,9.5,4.1,37.9,20023,166.0,20023,0.0
20025,20.5,15.5,35.8,7.9,3.5,35.0,20025,134.0,20025,10.0
20027,22.6,16.5,37.0,8.2,3.5,36.6,20027,555.0,20027,127.0
20029,27.3,18.2,36.7,8.6,3.7,36.0,20029,485.0,20029,27.0
20031,20.0,17.7,37.3,8.1,3.5,35.9,20031,671.0,20031,39.0
20033,21.5,15.9,39.1,8.9,3.7,37.7,20033,68.0,20033,19.0
20035,30.6,18.6,36.5,7.7,3.4,35.9,20035,2798.0,20035,294.0
20037,27.1,18.8,32.1,6.9,3.1,31.4,20037,3252.0,20037,241.0
20039,23.4,17.4,41.1,10.2,4.4,38.7,20039,256.0,20039,0.0
20041,26.8,17.8,36.8,7.9,3.4,35.5,20041,1023.0,20041,247.0
20043,21.4,18.9,36.7,8.1,3.6,36.2,20043,368.0,20043,29.0
20045,19.1,14.1,25.9,5.0,2.2,28.7,20045,6758.0,20045,218.0
20047,22.4,17.8,38.1,8.9,3.8,36.9,20047,193.0,20047,5.0
20049,25.8,20.1,44.4,11.3,5.0,40.8,20049,270.0,20049,31.0
20051,22.1,14.8,29.6,6.2,2.7,32.1,20051,1594.0,20051,65.0
20053,22.1,17.4,37.0,7.6,3.3,35.0,20053,360.0,20053,59.0
20055,27.1,18.1,28.6,6.2,2.9,30.0,20055,2313.0,20055,93.0
20057,28.5,18.3,31.0,6.5,3.0,30.5,20057,1879.0,20057,89.0
20059,23.0,18.4,34.7,7.4,3.2,34.1,20059,1686.0,20059,156.0
20061,21.0,18.4,26.0,4.6,2.3,27.1,20061,1685.0,20061,969.0
20063,24.3,17.0,39.1,9.0,3.8,37.7,20063,135.0,20063,12.0
20065,22.2,18.7,41.7,10.5,4.8,39.2,20065,128.0,20065,0.0
20067,24.2,17.1,30.8,6.9,3.1,32.1,20067,124.0,20067,0.0
20069,25.1,16.8,31.5,6.9,3.0,32.7,20069,163.0,20069,15.0
20071,18.6,17.5,35.7,8.4,3.7,35.0,20071,100.0,20071,0.0
20073,24.0,18.7,41.0,9.9,4.3,39.0,20073,591.0,20073,30.0
20075,18.3,19.1,31.5,7.1,3.2,32.6,20075,189.0,20075,3.0
20077,23.6,20.0,39.4,9.5,4.2,38.5,20077,434.0,20077,26.0
20079,23.7,16.7,32.7,7.6,3.3,34.2,20079,1616.0,20079,159.0
20081,21.6,19.6,33.9,7.5,3.4,34.1,20081,143.0,20081,0.0
20083,18.2,15.3,38.2,8.2,3.5,38.0,20083,131.0,20083,9.0
20085,28.9,18.4,36.7,7.9,3.5,35.7,20085,865.0,20085,192.0
20087,21.4,17.5,35.9,7.4,3.1,36.2,20087,1139.0,20087,114.0
20089,22.7,18.3,43.4,11.2,4.8,40.0,20089,170.0,20089,10.0
20091,16.3,11.1,29.7,5.0,2.2,33.5,20091,22320.0,20091,1667.0
20093,20.3,20.0,34.9,7.9,3.6,34.1,20093,191.0,20093,0.0
20095,23.3,16.0,36.8,7.7,3.3,36.1,20095,522.0,20095,26.0
20097,20.2,17.5,35.8,8.2,3.5,35.3,20097,111.0,20097,15.0
20099,28.5,20.6,38.9,8.7,4.0,37.4,20099,2124.0,20099,116.0
20101,20.8,17.2,39.1,8.9,3.8,38.2,20101,107.0,20101,0.0
20103,25.1,18.1,34.0,5.9,2.7,32.4,20103,3518.0,20103,1470.0
20105,17.9,16.8,40.3,9.1,3.9,38.5,20105,227.0,20105,12.0
20107,26.3,20.0,39.9,9.3,4.1,38.5,20107,737.0,20107,92.0
20109,22.1,18.4,36.8,8.4,3.7,36.1,20109,166.0,20109,14.0
20111,25.7,16.4,31.3,6.7,3.0,32.2,20111,2256.0,20111,69.0
20113,23.7,15.6,34.7,7.4,3.2,34.4,20113,1755.0,20113,117.0
20115,21.9,16.4,37.2,8.5,3.6,35.7,20115,646.0,20115,52.0
20117,24.7,18.1,39.0,8.5,3.7,36.8,20117,640.0,20117,36.0
20119,23.4,18.2,34.0,8.2,3.6,35.1,20119,132.0,20119,41.0
20121,27.3,16.4,32.8,6.8,2.8,35.7,20121,2199.0,20121,252.0
20123,21.5,16.6,38.8,8.6,3.7,37.1,20123,402.0,20123,47.0
20125,25.7,19.6,38.6,8.9,4.1,36.0,20125,3168.0,20125,268.0
20127,19.7,16.9,38.2,8.7,3.7,36.8,20127,404.0,20127,61.0
20129,21.0,19.2,37.9,9.1,4.0,36.7,20129,192.0,20129,44.0
20131,22.7,16.1,35.4,7.7,3.3,36.6,20131,556.0,20131,42.0
20133,28.2,18.7,39.4,8.4,3.7,35.9,20133,1466.0,20133,156.0
20135,20.2,16.6,40.0,9.3,4.0,38.5,20135,141.0,20135,4.0
20137,22.9,18.3,36.9,7.8,3.3,35.6,20137,296.0,20137,19.0
20139,26.9,19.3,38.7,8.2,3.6,37.8,20139,1225.0,20139,155.0
20141,27.9,17.5,38.7,9.5,4.1,37.3,20141,175.0,20141,7.0
20143,27.8,17.2,36.1,8.0,3.4,36.2,20143,340.0,20143,13.0
20145,26.2,19.7,37.3,8.3,3.7,37.0,20145,640.0,20145,65.0
20147,22.5,17.1,38.8,8.9,3.8,38.4,20147,366.0,20147,12.0
20149,21.8,15.9,32.7,6.1,2.6,33.3,20149,1454.0,20149,161.0
20151,24.9,17.2,35.7,7.8,3.4,34.3,20151,398.0,20151,22.0
20153,20.0,17.0,40.8,9.8,4.2,38.3,20153,172.0,20153,7.0
20155,24.4,18.8,36.6,8.2,3.6,35.8,20155,3802.0,20155,396.0
20157,25.1,15.5,40.8,9.3,3.9,38.7,20157,278.0,20157,11.0
20159,23.4,17.2,34.3,7.7,3.4,34.0,20159,538.0,20159,67.0
20161,16.8,15.4,22.0,4.3,2.0,23.6,20161,4583.0,20161,768.0
20163,20.6,17.6,38.2,8.4,3.6,37.4,20163,312.0,20163,11.0
20165,26.2,16.9,39.5,8.8,3.7,39.2,20165,140.0,20165,10.0
20167,27.4,17.1,40.0,9.1,3.9,37.6,20167,532.0,20167,18.0
20169,27.9,18.1,32.8,7.5,3.3,32.9,20169,3898.0,20169,381.0
20171,23.5,18.0,34.3,8.4,3.7,34.2,20171,216.0,20171,0.0
20173,24.4,18.5,33.6,6.6,3.0,34.9,20173,38004.0,20173,2644.0
20175,23.4,18.7,30.4,6.3,3.0,30.4,20175,990.0,20175,30.0
20177,24.1,16.5,36.0,6.9,3.2,37.9,20177,10453.0,20177,852.0
20179,22.0,16.1,38.5,8.5,3.6,37.4,20179,81.0,20179,10.0
20181,18.6,16.3,33.8,7.5,3.2,34.1,20181,408.0,20181,66.0
20183,23.7,16.4,40.8,9.7,4.1,38.6,20183,214.0,20183,34.0
20185,20.2,17.2,38.2,8.8,3.8,36.0,20185,233.0,20185,29.0
20187,22.2,18.2,34.2,8.1,3.7,34.1,20187,94.0,20187,0.0
20189,24.1,19.0,35.3,7.8,3.6,34.1,20189,346.0,20189,0.0
20191,24.4,18.6,36.6,8.1,3.5,36.3,20191,1569.0,20191,147.0
20193,21.3,16.1,32.7,6.8,2.9,32.8,20193,452.0,20193,35.0
20195,21.2,16.8,39.3,8.8,3.7,38.8,20195,124.0,20195,0.0
20197,23.5,15.7,37.0,7.5,3.1,36.9,20197,501.0,20197,67.0
20199,18.9,16.2,37.2,8.9,3.7,36.6,20199,89.0,20199,9.0
20201,22.1,17.0,37.6,8.8,3.8,37.3,20201,283.0,20201,34.0
20203,23.4,15.2,34.8,8.0,3.4,34.6,20203,327.0,20203,0.0
20205,26.9,19.9,40.4,9.1,4.0,37.9,20205,698.0,20205,46.0
20207,20.1,18.9,41.5,9.6,4.1,39.0,20207,316.0,20207,29.0
20209,33.3,23.2,35.3,7.1,3.7,30.0,20209,11594.0,20209,1113.0
22017,29.7,20.9,43.4,8.3,4.8,35.1,22017,18297.0,22017,1601.0
27013,21.9,16.1,26.2,5.6,2.7,24.6,27013,3279.0,27013,147.0
27015,21.6,16.3,31.3,7.5,3.3,32.7,27015,1113.0,27015,60.0
27033,21.5,18.4,34.5,8.9,4.1,34.5,27033,476.0,27033,94.0
27043,23.3,18.2,34.5,8.5,3.8,34.1,27043,793.0,27043,87.0
27063,22.2,17.1,33.4,8.1,3.5,33.0,27063,463.0,27063,43.0
27079,21.0,16.9,31.3,6.8,3.1,31.4,27079,1406.0,27079,97.0
27081,20.3,18.1,35.7,9.1,4.1,33.2,27081,225.0,27081,20.0
27083,20.9,17.5,30.1,6.9,3.2,29.3,27083,1150.0,27083,57.0
27091,18.1,18.2,35.4,8.6,3.9,34.3,27091,1410.0,27091,84.0
27101,21.5,17.0,34.3,8.8,3.9,34.4,27101,325.0,27101,28.0
27103,16.6,16.0,27.4,5.9,2.7,27.8,27103,1835.0,27103,182.0
27105,27.2,18.7,29.2,7.9,3.8,30.6,27105,1434.0,27105,67.0
27117,21.5,18.5,32.8,8.4,3.9,32.1,27117,465.0,27117,83.0
27127,23.9,17.7,32.2,8.2,3.7,31.5,27127,630.0,27127,76.0
27133,18.6,17.0,32.0,7.6,3.4,32.4,27133,404.0,27133,4.0
27143,22.1,18.2,31.0,7.3,3.3,31.9,27143,660.0,27143,61.0
27165,21.6,18.1,31.6,8.4,3.9,30.7,27165,577.0,27165,49.0
29003,21.0,17.8,33.7,7.7,3.3,36.2,29003,883.0,29003,90.0
29005,18.0,19.3,38.1,9.7,4.2,38.2,29005,386.0,29005,21.0
29009,26.1,22.4,36.5,9.7,4.4,36.6,29009,2470.0,29009,194.0
29011,20.5,23.1,38.0,9.8,4.6,37.8,29011,1024.0,29011,101.0
29013,23.9,22.7,35.1,9.2,4.2,37.2,29013,1405.0,29013,49.0
29021,29.3,22.3,33.2,7.8,3.6,33.8,29021,6787.0,29021,754.0
29025,23.2,22.5,35.7,9.6,4.3,37.3,29025,458.0,29025,71.0
29037,25.7,18.3,30.2,7.0,3.2,33.4,29037,5978.0,29037,672.0
29039,18.1,23.9,39.2,10.9,5.0,39.1,29039,1544.0,29039,254.0
29047,25.4,18.5,28.7,6.1,2.8,31.1,29047,14221.0,29047,1328.0
29049,25.1,19.8,32.5,7.7,3.4,36.5,29049,1306.0,29049,124.0
29057,21.9,23.8,39.9,10.8,5.0,39.3,29057,562.0,29057,41.0
29061,25.3,21.9,36.9,9.3,4.2,39.1,29061,405.0,29061,29.0
29063,25.1,21.6,32.8,8.1,3.6,34.3,29063,501.0,29063,56.0
29075,22.7,21.9,35.4,9.1,4.2,36.6,29075,445.0,29075,69.0
29081,30.3,22.4,38.3,10.3,4.7,39.3,29081,821.0,29081,24.0
29083,24.4,21.9,36.9,9.7,4.4,38.7,29083,2096.0,29083,225.0
29087,20.0,19.7,38.6,10.0,4.4,39.5,29087,259.0,29087,31.0
29095,27.9,18.7,31.1,7.0,3.4,33.0,29095,44689.0,29095,3397.0
29097,28.1,21.7,31.4,7.7,3.6,33.2,29097,9696.0,29097,787.0
29101,28.1,17.9,26.7,5.9,2.7,28.6,29101,2988.0,29101,322.0
29107,27.0,21.0,34.1,8.4,3.8,36.5,29107,2485.0,29107,129.0
29109,24.9,23.0,35.2,9.2,4.3,37.3,29109,3164.0,29109,265.0
29119,24.5,26.5,36.5,9.3,4.5,36.7,29119,1511.0,29119,330.0
29145,24.1,20.8,33.4,8.3,3.8,35.4,29145,3964.0,29145,247.0
29147,21.9,16.9,27.9,6.5,2.9,29.6,29147,1098.0,29147,38.0
29165,21.3,14.9,28.1,5.8,2.6,32.4,29165,5590.0,29165,813.0
29177,22.0,22.3,33.6,8.4,3.7,36.7,29177,1229.0,29177,140.0
29185,23.3,22.2,40.6,11.2,5.1,39.6,29185,777.0,29185,131.0
29217,22.3,22.1,35.7,9.5,4.3,36.6,29217,1572.0,29217,176.0
29227,21.2,19.9,37.5,10.1,4.5,38.6,29227,156.0,29227,1.0
31001,25.5,15.3,31.8,7.1,3.1,34.2,31001,1605.0,31001,140.0
31003,27.2,15.9,37.2,8.7,3.8,35.8,31003,334.0,31003,17.0
31005,20.2,15.7,34.8,8.2,3.7,33.7,31005,25.0,31005,0.0
31007,18.1,14.1,36.1,7.9,3.3,35.6,31007,29.0,31007,0.0
31009,20.5,14.8,37.3,7.6,3.2,36.5,31009,15.0,31009,2.0
31011,26.2,16.0,35.8,8.4,3.7,37.3,31011,240.0,31011,21.0
31013,21.9,17.7,34.4,7.5,3.4,33.8,31013,450.0,31013,68.0
31015,23.9,14.9,40.9,9.5,4.1,37.4,31015,111.0,31015,12.0
31017,28.7,14.9,41.1,9.0,3.9,37.7,31017,175.0,31017,1.0
31019,22.9,14.8,28.0,6.0,2.7,29.5,31019,2645.0,31019,203.0
31021,26.2,16.8,38.5,8.8,3.9,37.0,31021,409.0,31021,50.0
31023,21.6,15.9,32.9,7.5,3.3,32.7,31023,488.0,31023,14.0
31025,23.4,15.6,34.1,6.7,2.9,33.6,31025,1514.0,31025,183.0
31027,23.9,14.0,34.9,7.7,3.3,33.8,31027,264.0,31027,10.0
31029,20.7,14.9,35.5,7.9,3.5,34.7,31029,109.0,31029,13.0
31031,28.4,17.1,35.2,8.7,3.9,35.7,31031,216.0,31031,9.0
31033,26.3,15.8,34.4,7.6,3.4,32.8,31033,624.0,31033,142.0
31035,30.0,15.9,33.8,7.7,3.4,34.0,31035,366.0,31035,40.0
31037,29.6,16.6,31.0,7.0,3.3,31.4,31037,298.0,31037,3.0
31039,23.2,15.4,36.1,7.8,3.4,33.9,31039,270.0,31039,42.0
31041,28.3,15.0,36.3,8.4,3.6,35.0,31041,635.0,31041,26.0
31043,35.9,15.9,30.1,6.4,3.1,30.8,31043,1468.0,31043,123.0
31045,17.8,13.7,30.0,6.4,2.8,29.6,31045,405.0,31045,24.0
31047,27.1,16.6,33.5,7.1,3.3,31.0,31047,1405.0,31047,85.0
31049,23.9,15.8,38.5,8.8,3.9,36.2,31049,155.0,31049,25.0
31051,23.8,15.9,35.4,7.8,3.5,34.8,31051,187.0,31051,51.0
31053,29.1,17.6,35.5,7.5,3.4,34.5,31053,2105.0,31053,217.0
31055,23.2,15.1,28.9,5.1,2.6,29.5,31055,29031.0,31055,2684.0
31057,24.9,15.4,40.2,8.7,3.9,37.5,31057,112.0,31057,23.0
31059,22.5,15.3,36.1,7.5,3.3,35.6,31059,280.0,31059,23.0
31061,26.4,16.7,41.3,10.0,4.3,37.8,31061,219.0,31061,9.0
31063,20.9,14.6,34.4,8.1,3.4,33.6,31063,190.0,31063,32.0
31065,22.8,16.3,39.6,8.8,3.9,37.3,31065,304.0,31065,22.0
31067,27.1,18.0,37.9,8.0,3.6,32.8,31067,1731.0,31067,99.0
31069,20.8,15.7,39.3,9.6,4.2,37.7,31069,126.0,31069,35.0
31071,22.1,12.9,38.2,8.9,3.7,36.5,31071,71.0,31071,4.0
31073,23.3,13.9,34.1,8.1,3.4,34.7,31073,75.0,31073,10.0
31075,22.7,17.2,38.2,9.1,4.0,36.5,31075,33.0,31075,0.0
31077,23.4,15.7,37.0,8.9,3.9,35.5,31077,131.0,31077,11.0
31079,28.8,16.9,32.7,6.6,3.1,29.9,31079,3660.0,31079,481.0
